[i] Train : 117266
[i] Valid : 4952
[i] pred_bboxes_op : Tensor("YOLOv3/concat:0", shape=(?, ?, 85), dtype=float32)
[i] gt_bboxes_var : Tensor("Placeholder_3:0", shape=(?, ?, 85), dtype=float32)
[i] max_iteration : 200000
[i] decay_iteration : [100000, 160000]
[i] iter : 8300, loss : 72.0961, giou_loss : 48.3428, conf_loss : 7.1135, class_loss : 12.3930, l2_reg_loss : 4.2467, train_time : 14sec
[i] iter : 8350, loss : 68.7161, giou_loss : 45.4226, conf_loss : 6.8284, class_loss : 12.2196, l2_reg_loss : 4.2456, train_time : 14sec
[i] iter : 8400, loss : 69.5180, giou_loss : 46.3749, conf_loss : 6.7850, class_loss : 12.1136, l2_reg_loss : 4.2444, train_time : 14sec
[i] iter : 8450, loss : 62.0187, giou_loss : 40.5056, conf_loss : 6.2774, class_loss : 10.9926, l2_reg_loss : 4.2431, train_time : 13sec
[i] iter : 8500, loss : 77.7860, giou_loss : 52.4463, conf_loss : 7.7782, class_loss : 13.3197, l2_reg_loss : 4.2417, train_time : 14sec
[i] iter : 8550, loss : 66.2358, giou_loss : 43.7124, conf_loss : 6.6735, class_loss : 11.6095, l2_reg_loss : 4.2404, train_time : 13sec
[i] iter : 8600, loss : 56.7773, giou_loss : 36.8997, conf_loss : 5.7903, class_loss : 9.8483, l2_reg_loss : 4.2390, train_time : 13sec
[i] iter : 8650, loss : 68.5816, giou_loss : 45.8925, conf_loss : 6.8655, class_loss : 11.5860, l2_reg_loss : 4.2376, train_time : 14sec
[i] iter : 8700, loss : 71.3432, giou_loss : 47.8976, conf_loss : 7.1601, class_loss : 12.0492, l2_reg_loss : 4.2363, train_time : 13sec
[i] iter : 8750, loss : 72.8855, giou_loss : 49.5569, conf_loss : 7.1076, class_loss : 11.9861, l2_reg_loss : 4.2349, train_time : 13sec
[i] iter : 8800, loss : 67.6507, giou_loss : 45.1010, conf_loss : 6.7562, class_loss : 11.5601, l2_reg_loss : 4.2335, train_time : 14sec
[i] iter : 8850, loss : 70.1472, giou_loss : 46.9063, conf_loss : 7.0173, class_loss : 11.9913, l2_reg_loss : 4.2323, train_time : 14sec
[i] iter : 8900, loss : 65.3201, giou_loss : 43.4799, conf_loss : 6.4867, class_loss : 11.1224, l2_reg_loss : 4.2312, train_time : 14sec
[i] iter : 8950, loss : 73.4041, giou_loss : 49.6747, conf_loss : 7.2638, class_loss : 12.2358, l2_reg_loss : 4.2299, train_time : 13sec
[i] iter : 9000, loss : 76.2346, giou_loss : 51.7940, conf_loss : 7.5195, class_loss : 12.6928, l2_reg_loss : 4.2284, train_time : 14sec
[i] iter : 9050, loss : 67.5151, giou_loss : 45.1554, conf_loss : 6.6803, class_loss : 11.4525, l2_reg_loss : 4.2269, train_time : 14sec
[i] iter : 9100, loss : 62.0673, giou_loss : 41.1513, conf_loss : 6.1400, class_loss : 10.5507, l2_reg_loss : 4.2253, train_time : 15sec
[i] iter : 9150, loss : 69.6729, giou_loss : 46.8992, conf_loss : 6.8621, class_loss : 11.6879, l2_reg_loss : 4.2237, train_time : 13sec
[i] iter : 9200, loss : 67.2269, giou_loss : 45.1011, conf_loss : 6.6685, class_loss : 11.2352, l2_reg_loss : 4.2221, train_time : 13sec
[i] iter : 9250, loss : 69.0502, giou_loss : 45.8285, conf_loss : 7.0202, class_loss : 11.9811, l2_reg_loss : 4.2205, train_time : 13sec
[i] iter : 9300, loss : 80.8386, giou_loss : 55.5374, conf_loss : 7.8595, class_loss : 13.2229, l2_reg_loss : 4.2189, train_time : 13sec
[i] iter : 9350, loss : 63.5699, giou_loss : 41.9352, conf_loss : 6.3792, class_loss : 11.0382, l2_reg_loss : 4.2173, train_time : 13sec
[i] iter : 9400, loss : 69.7786, giou_loss : 46.6475, conf_loss : 6.9947, class_loss : 11.9206, l2_reg_loss : 4.2158, train_time : 13sec
[i] iter : 9450, loss : 60.6685, giou_loss : 40.4528, conf_loss : 5.9231, class_loss : 10.0785, l2_reg_loss : 4.2141, train_time : 13sec
[i] iter : 9500, loss : 75.9147, giou_loss : 51.3880, conf_loss : 7.6525, class_loss : 12.6619, l2_reg_loss : 4.2124, train_time : 14sec
[i] iter : 9550, loss : 65.3654, giou_loss : 43.6705, conf_loss : 6.5074, class_loss : 10.9767, l2_reg_loss : 4.2108, train_time : 14sec
[i] iter : 9600, loss : 65.5008, giou_loss : 43.0620, conf_loss : 6.8528, class_loss : 11.3766, l2_reg_loss : 4.2093, train_time : 13sec
[i] iter : 9650, loss : 63.8531, giou_loss : 42.2789, conf_loss : 6.4207, class_loss : 10.9458, l2_reg_loss : 4.2076, train_time : 12sec
[i] iter : 9700, loss : 70.7667, giou_loss : 48.2408, conf_loss : 6.7453, class_loss : 11.5746, l2_reg_loss : 4.2059, train_time : 13sec
[i] iter : 9750, loss : 59.9005, giou_loss : 39.3495, conf_loss : 6.0990, class_loss : 10.2477, l2_reg_loss : 4.2042, train_time : 13sec
[i] iter : 9800, loss : 78.3076, giou_loss : 53.5166, conf_loss : 7.7991, class_loss : 12.7894, l2_reg_loss : 4.2025, train_time : 13sec
[i] iter : 9850, loss : 65.5707, giou_loss : 43.5963, conf_loss : 6.6767, class_loss : 11.0970, l2_reg_loss : 4.2007, train_time : 13sec
[i] iter : 9900, loss : 66.4027, giou_loss : 44.5026, conf_loss : 6.5872, class_loss : 11.1140, l2_reg_loss : 4.1988, train_time : 13sec
[i] iter : 9950, loss : 67.1940, giou_loss : 45.0689, conf_loss : 6.6699, class_loss : 11.2583, l2_reg_loss : 4.1969, train_time : 13sec
[i] iter : 10000, loss : 66.2724, giou_loss : 44.3690, conf_loss : 6.5424, class_loss : 11.1662, l2_reg_loss : 4.1949, train_time : 13sec
[i] iter : 10050, loss : 68.6161, giou_loss : 46.3460, conf_loss : 6.6929, class_loss : 11.3841, l2_reg_loss : 4.1930, train_time : 178sec
[i] iter : 10100, loss : 73.5641, giou_loss : 50.0864, conf_loss : 7.1585, class_loss : 12.1282, l2_reg_loss : 4.1910, train_time : 16sec
[i] iter : 10150, loss : 73.2306, giou_loss : 49.7204, conf_loss : 7.1919, class_loss : 12.1291, l2_reg_loss : 4.1891, train_time : 14sec
[i] iter : 10200, loss : 65.9467, giou_loss : 44.3740, conf_loss : 6.3760, class_loss : 11.0095, l2_reg_loss : 4.1872, train_time : 13sec
[i] iter : 10250, loss : 74.0652, giou_loss : 50.7382, conf_loss : 7.0694, class_loss : 12.0724, l2_reg_loss : 4.1851, train_time : 13sec
[i] iter : 10300, loss : 78.0204, giou_loss : 53.0834, conf_loss : 7.7023, class_loss : 13.0515, l2_reg_loss : 4.1832, train_time : 13sec
[i] iter : 10350, loss : 60.8470, giou_loss : 40.6420, conf_loss : 5.9904, class_loss : 10.0333, l2_reg_loss : 4.1814, train_time : 14sec
[i] iter : 10400, loss : 63.7148, giou_loss : 43.0785, conf_loss : 6.0691, class_loss : 10.3880, l2_reg_loss : 4.1793, train_time : 13sec
[i] iter : 10450, loss : 63.2079, giou_loss : 42.1138, conf_loss : 6.2490, class_loss : 10.6680, l2_reg_loss : 4.1771, train_time : 16sec
[i] iter : 10500, loss : 62.9132, giou_loss : 42.0654, conf_loss : 6.3230, class_loss : 10.3498, l2_reg_loss : 4.1750, train_time : 13sec
[i] iter : 10550, loss : 65.2955, giou_loss : 43.9084, conf_loss : 6.3470, class_loss : 10.8672, l2_reg_loss : 4.1729, train_time : 13sec
[i] iter : 10600, loss : 75.1804, giou_loss : 51.2966, conf_loss : 7.3313, class_loss : 12.3818, l2_reg_loss : 4.1707, train_time : 14sec
[i] iter : 10650, loss : 70.1868, giou_loss : 47.9028, conf_loss : 6.9247, class_loss : 11.1907, l2_reg_loss : 4.1687, train_time : 13sec
[i] iter : 10700, loss : 57.7817, giou_loss : 38.0261, conf_loss : 5.7635, class_loss : 9.8255, l2_reg_loss : 4.1666, train_time : 14sec
[i] iter : 10750, loss : 63.7552, giou_loss : 43.0060, conf_loss : 6.1927, class_loss : 10.3921, l2_reg_loss : 4.1644, train_time : 13sec
[i] iter : 10800, loss : 69.5101, giou_loss : 47.1096, conf_loss : 6.9378, class_loss : 11.3006, l2_reg_loss : 4.1621, train_time : 13sec
[i] iter : 10850, loss : 71.7471, giou_loss : 48.9227, conf_loss : 6.8982, class_loss : 11.7662, l2_reg_loss : 4.1599, train_time : 13sec
[i] iter : 10900, loss : 65.0874, giou_loss : 43.7572, conf_loss : 6.4546, class_loss : 10.7179, l2_reg_loss : 4.1577, train_time : 13sec
[i] iter : 10950, loss : 62.9390, giou_loss : 41.8231, conf_loss : 6.2998, class_loss : 10.6604, l2_reg_loss : 4.1557, train_time : 13sec
[i] iter : 11000, loss : 64.6853, giou_loss : 43.6996, conf_loss : 6.2398, class_loss : 10.5923, l2_reg_loss : 4.1535, train_time : 14sec
[i] iter : 11050, loss : 70.6559, giou_loss : 48.2003, conf_loss : 6.8617, class_loss : 11.4427, l2_reg_loss : 4.1512, train_time : 13sec
[i] iter : 11100, loss : 72.6631, giou_loss : 49.5264, conf_loss : 7.1808, class_loss : 11.8070, l2_reg_loss : 4.1488, train_time : 13sec
[i] iter : 11150, loss : 65.7917, giou_loss : 44.1739, conf_loss : 6.4204, class_loss : 11.0508, l2_reg_loss : 4.1465, train_time : 13sec
[i] iter : 11200, loss : 61.2528, giou_loss : 41.6074, conf_loss : 5.8019, class_loss : 9.6994, l2_reg_loss : 4.1441, train_time : 13sec
[i] iter : 11250, loss : 67.6801, giou_loss : 45.7998, conf_loss : 6.5291, class_loss : 11.2096, l2_reg_loss : 4.1416, train_time : 13sec
[i] iter : 11300, loss : 69.7139, giou_loss : 47.7737, conf_loss : 6.6994, class_loss : 11.1017, l2_reg_loss : 4.1392, train_time : 12sec
[i] iter : 11350, loss : 71.3595, giou_loss : 48.5436, conf_loss : 7.1556, class_loss : 11.5234, l2_reg_loss : 4.1368, train_time : 13sec
[i] iter : 11400, loss : 65.8221, giou_loss : 44.4520, conf_loss : 6.4980, class_loss : 10.7378, l2_reg_loss : 4.1344, train_time : 13sec
[i] iter : 11450, loss : 68.6601, giou_loss : 46.5847, conf_loss : 6.7185, class_loss : 11.2247, l2_reg_loss : 4.1322, train_time : 13sec
[i] iter : 11500, loss : 73.7075, giou_loss : 49.6419, conf_loss : 7.3572, class_loss : 12.5785, l2_reg_loss : 4.1298, train_time : 13sec
[i] iter : 11550, loss : 68.5264, giou_loss : 46.5795, conf_loss : 6.7671, class_loss : 11.0522, l2_reg_loss : 4.1276, train_time : 13sec
[i] iter : 11600, loss : 68.1871, giou_loss : 46.2412, conf_loss : 6.6073, class_loss : 11.2132, l2_reg_loss : 4.1253, train_time : 12sec
[i] iter : 11650, loss : 74.7849, giou_loss : 51.1400, conf_loss : 7.2459, class_loss : 12.2762, l2_reg_loss : 4.1228, train_time : 13sec
[i] iter : 11700, loss : 65.6756, giou_loss : 44.4947, conf_loss : 6.3923, class_loss : 10.6681, l2_reg_loss : 4.1205, train_time : 13sec
[i] iter : 11750, loss : 68.3434, giou_loss : 46.0266, conf_loss : 6.8889, class_loss : 11.3100, l2_reg_loss : 4.1180, train_time : 12sec
[i] iter : 11800, loss : 67.4925, giou_loss : 45.8210, conf_loss : 6.6060, class_loss : 10.9499, l2_reg_loss : 4.1156, train_time : 13sec
[i] iter : 11850, loss : 70.4993, giou_loss : 47.8283, conf_loss : 7.0566, class_loss : 11.5011, l2_reg_loss : 4.1132, train_time : 13sec
[i] iter : 11900, loss : 68.9546, giou_loss : 46.8385, conf_loss : 6.9124, class_loss : 11.0929, l2_reg_loss : 4.1108, train_time : 12sec
[i] iter : 11950, loss : 72.3241, giou_loss : 49.4878, conf_loss : 7.0316, class_loss : 11.6964, l2_reg_loss : 4.1082, train_time : 13sec
[i] iter : 12000, loss : 66.7580, giou_loss : 45.1289, conf_loss : 6.5941, class_loss : 10.9292, l2_reg_loss : 4.1057, train_time : 12sec
[i] iter : 12050, loss : 61.0973, giou_loss : 40.9107, conf_loss : 5.9801, class_loss : 10.1033, l2_reg_loss : 4.1032, train_time : 12sec
[i] iter : 12100, loss : 57.8527, giou_loss : 38.5844, conf_loss : 5.7203, class_loss : 9.4475, l2_reg_loss : 4.1006, train_time : 14sec
[i] iter : 12150, loss : 71.4843, giou_loss : 48.7704, conf_loss : 6.9890, class_loss : 11.6267, l2_reg_loss : 4.0981, train_time : 14sec
[i] iter : 12200, loss : 69.7142, giou_loss : 47.8955, conf_loss : 6.5367, class_loss : 11.1866, l2_reg_loss : 4.0954, train_time : 13sec
[i] iter : 12250, loss : 67.4628, giou_loss : 46.2818, conf_loss : 6.5196, class_loss : 10.5687, l2_reg_loss : 4.0927, train_time : 13sec
[i] iter : 12300, loss : 69.6236, giou_loss : 48.2737, conf_loss : 6.4036, class_loss : 10.8562, l2_reg_loss : 4.0900, train_time : 13sec
[i] iter : 12350, loss : 63.2396, giou_loss : 42.6149, conf_loss : 6.0952, class_loss : 10.4421, l2_reg_loss : 4.0874, train_time : 13sec
[i] iter : 12400, loss : 63.6476, giou_loss : 42.7418, conf_loss : 6.2343, class_loss : 10.5869, l2_reg_loss : 4.0845, train_time : 13sec
[i] iter : 12450, loss : 64.3348, giou_loss : 43.4706, conf_loss : 6.2504, class_loss : 10.5321, l2_reg_loss : 4.0818, train_time : 14sec
[i] iter : 12500, loss : 62.2375, giou_loss : 42.3267, conf_loss : 5.9055, class_loss : 9.9261, l2_reg_loss : 4.0793, train_time : 14sec
[i] iter : 12550, loss : 66.1265, giou_loss : 45.3332, conf_loss : 6.2916, class_loss : 10.4253, l2_reg_loss : 4.0764, train_time : 13sec
[i] iter : 12600, loss : 64.8472, giou_loss : 44.1598, conf_loss : 6.2555, class_loss : 10.3584, l2_reg_loss : 4.0735, train_time : 13sec
[i] iter : 12650, loss : 69.4294, giou_loss : 47.1528, conf_loss : 6.8297, class_loss : 11.3761, l2_reg_loss : 4.0708, train_time : 13sec
[i] iter : 12700, loss : 62.6141, giou_loss : 42.2129, conf_loss : 6.0961, class_loss : 10.2364, l2_reg_loss : 4.0686, train_time : 13sec
[i] iter : 12750, loss : 72.9290, giou_loss : 50.2885, conf_loss : 6.9705, class_loss : 11.6034, l2_reg_loss : 4.0666, train_time : 13sec
[i] iter : 12800, loss : 64.4460, giou_loss : 43.9839, conf_loss : 6.3173, class_loss : 10.0807, l2_reg_loss : 4.0641, train_time : 13sec
[i] iter : 12850, loss : 61.7791, giou_loss : 41.8566, conf_loss : 6.0180, class_loss : 9.8431, l2_reg_loss : 4.0614, train_time : 13sec
[i] iter : 12900, loss : 64.8775, giou_loss : 44.0908, conf_loss : 6.2606, class_loss : 10.4674, l2_reg_loss : 4.0587, train_time : 13sec
[i] iter : 12950, loss : 75.0774, giou_loss : 51.4543, conf_loss : 7.4621, class_loss : 12.1050, l2_reg_loss : 4.0560, train_time : 13sec
[i] iter : 13000, loss : 73.2180, giou_loss : 50.8256, conf_loss : 6.9371, class_loss : 11.4019, l2_reg_loss : 4.0534, train_time : 13sec
[i] iter : 13050, loss : 74.8842, giou_loss : 52.0712, conf_loss : 7.0452, class_loss : 11.7172, l2_reg_loss : 4.0507, train_time : 14sec
[i] iter : 13100, loss : 62.0019, giou_loss : 42.5386, conf_loss : 5.7786, class_loss : 9.6367, l2_reg_loss : 4.0480, train_time : 13sec
[i] iter : 13150, loss : 63.4158, giou_loss : 43.0016, conf_loss : 6.2309, class_loss : 10.1379, l2_reg_loss : 4.0454, train_time : 13sec
[i] iter : 13200, loss : 65.2748, giou_loss : 44.4591, conf_loss : 6.3757, class_loss : 10.3972, l2_reg_loss : 4.0427, train_time : 14sec
[i] iter : 13250, loss : 66.5975, giou_loss : 45.7341, conf_loss : 6.3330, class_loss : 10.4905, l2_reg_loss : 4.0399, train_time : 13sec
[i] iter : 13300, loss : 64.2810, giou_loss : 43.7902, conf_loss : 6.2511, class_loss : 10.2025, l2_reg_loss : 4.0372, train_time : 13sec
[i] iter : 13350, loss : 68.0754, giou_loss : 47.0620, conf_loss : 6.3758, class_loss : 10.6032, l2_reg_loss : 4.0345, train_time : 12sec
[i] iter : 13400, loss : 68.8892, giou_loss : 47.2902, conf_loss : 6.6445, class_loss : 10.9224, l2_reg_loss : 4.0321, train_time : 13sec
[i] iter : 13450, loss : 69.6253, giou_loss : 47.3839, conf_loss : 6.8395, class_loss : 11.3724, l2_reg_loss : 4.0295, train_time : 13sec
[i] iter : 13500, loss : 71.2452, giou_loss : 49.0230, conf_loss : 6.7724, class_loss : 11.4230, l2_reg_loss : 4.0267, train_time : 14sec
[i] iter : 13550, loss : 70.1666, giou_loss : 48.0140, conf_loss : 6.7810, class_loss : 11.3475, l2_reg_loss : 4.0241, train_time : 13sec
[i] iter : 13600, loss : 67.4094, giou_loss : 46.4839, conf_loss : 6.3501, class_loss : 10.5539, l2_reg_loss : 4.0215, train_time : 14sec
[i] iter : 13650, loss : 74.1207, giou_loss : 50.6246, conf_loss : 7.3978, class_loss : 12.0791, l2_reg_loss : 4.0191, train_time : 13sec
[i] iter : 13700, loss : 68.9743, giou_loss : 47.8116, conf_loss : 6.5173, class_loss : 10.6288, l2_reg_loss : 4.0166, train_time : 13sec
[i] iter : 13750, loss : 68.4622, giou_loss : 46.7041, conf_loss : 6.7679, class_loss : 10.9761, l2_reg_loss : 4.0140, train_time : 13sec
[i] iter : 13800, loss : 71.9804, giou_loss : 49.3027, conf_loss : 7.1212, class_loss : 11.5451, l2_reg_loss : 4.0114, train_time : 13sec
[i] iter : 13850, loss : 60.1723, giou_loss : 40.7532, conf_loss : 5.9264, class_loss : 9.4841, l2_reg_loss : 4.0086, train_time : 14sec
[i] iter : 13900, loss : 60.5819, giou_loss : 41.2097, conf_loss : 5.8934, class_loss : 9.4730, l2_reg_loss : 4.0057, train_time : 14sec
[i] iter : 13950, loss : 60.6464, giou_loss : 41.2644, conf_loss : 5.8533, class_loss : 9.5258, l2_reg_loss : 4.0029, train_time : 14sec
[i] iter : 14000, loss : 60.0591, giou_loss : 40.8903, conf_loss : 5.6240, class_loss : 9.5445, l2_reg_loss : 4.0002, train_time : 13sec
[i] iter : 14050, loss : 74.2503, giou_loss : 51.4818, conf_loss : 6.9737, class_loss : 11.7974, l2_reg_loss : 3.9974, train_time : 13sec
[i] iter : 14100, loss : 56.1184, giou_loss : 37.9536, conf_loss : 5.3802, class_loss : 8.7899, l2_reg_loss : 3.9946, train_time : 13sec
[i] iter : 14150, loss : 73.9247, giou_loss : 51.1301, conf_loss : 7.2954, class_loss : 11.5074, l2_reg_loss : 3.9918, train_time : 13sec
[i] iter : 14200, loss : 74.0691, giou_loss : 51.7543, conf_loss : 6.9942, class_loss : 11.3316, l2_reg_loss : 3.9890, train_time : 14sec
[i] iter : 14250, loss : 67.5542, giou_loss : 46.9624, conf_loss : 6.1722, class_loss : 10.4334, l2_reg_loss : 3.9862, train_time : 12sec
[i] iter : 14300, loss : 66.4916, giou_loss : 46.1322, conf_loss : 6.1146, class_loss : 10.2613, l2_reg_loss : 3.9835, train_time : 13sec
[i] iter : 14350, loss : 68.3090, giou_loss : 47.4159, conf_loss : 6.3577, class_loss : 10.5547, l2_reg_loss : 3.9807, train_time : 13sec
[i] iter : 14400, loss : 63.8605, giou_loss : 43.6792, conf_loss : 6.0876, class_loss : 10.1158, l2_reg_loss : 3.9778, train_time : 12sec
[i] iter : 14450, loss : 71.7858, giou_loss : 50.3983, conf_loss : 6.5950, class_loss : 10.8174, l2_reg_loss : 3.9751, train_time : 14sec
[i] iter : 14500, loss : 64.1197, giou_loss : 43.8585, conf_loss : 6.1424, class_loss : 10.1466, l2_reg_loss : 3.9722, train_time : 13sec
[i] iter : 14550, loss : 62.1309, giou_loss : 42.5143, conf_loss : 5.8803, class_loss : 9.7669, l2_reg_loss : 3.9694, train_time : 14sec
[i] iter : 14600, loss : 68.4777, giou_loss : 47.0049, conf_loss : 6.5744, class_loss : 10.9318, l2_reg_loss : 3.9666, train_time : 14sec
[i] iter : 14650, loss : 68.6360, giou_loss : 46.8400, conf_loss : 6.7584, class_loss : 11.0738, l2_reg_loss : 3.9639, train_time : 14sec
[i] iter : 14700, loss : 64.3308, giou_loss : 44.1254, conf_loss : 6.1484, class_loss : 10.0961, l2_reg_loss : 3.9610, train_time : 13sec
[i] iter : 14750, loss : 57.3222, giou_loss : 39.0161, conf_loss : 5.3562, class_loss : 8.9918, l2_reg_loss : 3.9581, train_time : 14sec
[i] iter : 14800, loss : 66.1274, giou_loss : 45.5599, conf_loss : 6.2153, class_loss : 10.3971, l2_reg_loss : 3.9551, train_time : 13sec
[i] iter : 14850, loss : 61.3682, giou_loss : 41.7822, conf_loss : 5.9332, class_loss : 9.7005, l2_reg_loss : 3.9522, train_time : 14sec
[i] iter : 14900, loss : 68.8850, giou_loss : 47.5423, conf_loss : 6.4943, class_loss : 10.8988, l2_reg_loss : 3.9496, train_time : 12sec
[i] iter : 14950, loss : 72.7945, giou_loss : 50.1124, conf_loss : 7.1347, class_loss : 11.6003, l2_reg_loss : 3.9470, train_time : 15sec
[i] iter : 15000, loss : 67.6702, giou_loss : 46.9530, conf_loss : 6.3406, class_loss : 10.4326, l2_reg_loss : 3.9441, train_time : 13sec
[i] iter : 15050, loss : 65.7319, giou_loss : 45.0781, conf_loss : 6.4619, class_loss : 10.2506, l2_reg_loss : 3.9413, train_time : 194sec
[i] iter : 15100, loss : 73.9334, giou_loss : 51.7240, conf_loss : 6.8638, class_loss : 11.4070, l2_reg_loss : 3.9385, train_time : 16sec
[i] iter : 15150, loss : 66.7632, giou_loss : 46.0455, conf_loss : 6.2925, class_loss : 10.4893, l2_reg_loss : 3.9358, train_time : 13sec
[i] iter : 15200, loss : 68.0064, giou_loss : 47.1467, conf_loss : 6.4536, class_loss : 10.4731, l2_reg_loss : 3.9330, train_time : 13sec
[i] iter : 15250, loss : 55.3779, giou_loss : 37.7718, conf_loss : 5.2018, class_loss : 8.4742, l2_reg_loss : 3.9302, train_time : 13sec
[i] iter : 15300, loss : 72.7475, giou_loss : 50.9069, conf_loss : 6.7366, class_loss : 11.1768, l2_reg_loss : 3.9272, train_time : 13sec
[i] iter : 15350, loss : 63.6386, giou_loss : 43.8250, conf_loss : 6.0849, class_loss : 9.8043, l2_reg_loss : 3.9244, train_time : 14sec
[i] iter : 15400, loss : 73.1547, giou_loss : 50.3050, conf_loss : 7.2372, class_loss : 11.6909, l2_reg_loss : 3.9216, train_time : 13sec
[i] iter : 15450, loss : 61.6430, giou_loss : 42.6679, conf_loss : 5.7263, class_loss : 9.3300, l2_reg_loss : 3.9188, train_time : 13sec
[i] iter : 15500, loss : 73.1428, giou_loss : 51.1203, conf_loss : 6.8688, class_loss : 11.2379, l2_reg_loss : 3.9159, train_time : 13sec
[i] iter : 15550, loss : 66.5003, giou_loss : 45.7556, conf_loss : 6.4557, class_loss : 10.3758, l2_reg_loss : 3.9132, train_time : 13sec
[i] iter : 15600, loss : 62.8824, giou_loss : 43.7663, conf_loss : 5.8219, class_loss : 9.3838, l2_reg_loss : 3.9104, train_time : 14sec
[i] iter : 15650, loss : 74.3956, giou_loss : 52.0390, conf_loss : 6.9646, class_loss : 11.4844, l2_reg_loss : 3.9075, train_time : 13sec
[i] iter : 15700, loss : 67.4601, giou_loss : 47.1598, conf_loss : 6.2451, class_loss : 10.1505, l2_reg_loss : 3.9047, train_time : 12sec
[i] iter : 15750, loss : 65.3600, giou_loss : 45.0218, conf_loss : 6.2136, class_loss : 10.2228, l2_reg_loss : 3.9018, train_time : 13sec
[i] iter : 15800, loss : 67.8153, giou_loss : 47.4046, conf_loss : 6.3090, class_loss : 10.2027, l2_reg_loss : 3.8990, train_time : 14sec
[i] iter : 15850, loss : 65.4794, giou_loss : 45.7412, conf_loss : 5.9851, class_loss : 9.8570, l2_reg_loss : 3.8961, train_time : 13sec
[i] iter : 15900, loss : 66.9822, giou_loss : 46.0210, conf_loss : 6.4666, class_loss : 10.6012, l2_reg_loss : 3.8934, train_time : 13sec
[i] iter : 15950, loss : 71.0240, giou_loss : 50.0905, conf_loss : 6.5650, class_loss : 10.4776, l2_reg_loss : 3.8908, train_time : 14sec
[i] iter : 16000, loss : 62.7723, giou_loss : 43.7735, conf_loss : 5.8169, class_loss : 9.2936, l2_reg_loss : 3.8883, train_time : 14sec
[i] iter : 16050, loss : 72.7030, giou_loss : 51.0254, conf_loss : 6.8090, class_loss : 10.9832, l2_reg_loss : 3.8855, train_time : 13sec
[i] iter : 16100, loss : 71.9334, giou_loss : 50.4410, conf_loss : 6.6914, class_loss : 10.9182, l2_reg_loss : 3.8829, train_time : 14sec
[i] iter : 16150, loss : 62.3323, giou_loss : 42.6707, conf_loss : 6.0371, class_loss : 9.7443, l2_reg_loss : 3.8802, train_time : 13sec
[i] iter : 16200, loss : 67.9739, giou_loss : 47.0811, conf_loss : 6.5114, class_loss : 10.5036, l2_reg_loss : 3.8777, train_time : 13sec
[i] iter : 16250, loss : 62.5830, giou_loss : 43.1192, conf_loss : 5.9185, class_loss : 9.6702, l2_reg_loss : 3.8751, train_time : 13sec
[i] iter : 16300, loss : 66.3148, giou_loss : 45.8841, conf_loss : 6.3010, class_loss : 10.2575, l2_reg_loss : 3.8722, train_time : 14sec
[i] iter : 16350, loss : 57.2100, giou_loss : 40.0512, conf_loss : 5.0774, class_loss : 8.2119, l2_reg_loss : 3.8695, train_time : 13sec
[i] iter : 16400, loss : 75.8280, giou_loss : 53.4183, conf_loss : 7.0112, class_loss : 11.5319, l2_reg_loss : 3.8667, train_time : 13sec
[i] iter : 16450, loss : 68.4205, giou_loss : 48.1838, conf_loss : 6.2068, class_loss : 10.1660, l2_reg_loss : 3.8639, train_time : 13sec
[i] iter : 16500, loss : 73.4902, giou_loss : 51.4938, conf_loss : 6.9606, class_loss : 11.1745, l2_reg_loss : 3.8613, train_time : 14sec
[i] iter : 16550, loss : 69.4954, giou_loss : 48.3871, conf_loss : 6.7466, class_loss : 10.5031, l2_reg_loss : 3.8587, train_time : 12sec
[i] iter : 16600, loss : 60.2336, giou_loss : 41.3039, conf_loss : 5.8050, class_loss : 9.2685, l2_reg_loss : 3.8563, train_time : 13sec
[i] iter : 16650, loss : 64.9403, giou_loss : 44.9320, conf_loss : 6.2301, class_loss : 9.9248, l2_reg_loss : 3.8535, train_time : 14sec
[i] iter : 16700, loss : 72.9477, giou_loss : 50.9443, conf_loss : 7.0424, class_loss : 11.1103, l2_reg_loss : 3.8507, train_time : 13sec
[i] iter : 16750, loss : 75.9877, giou_loss : 53.6996, conf_loss : 7.2120, class_loss : 11.2280, l2_reg_loss : 3.8481, train_time : 14sec
[i] iter : 16800, loss : 67.6027, giou_loss : 47.4505, conf_loss : 6.2052, class_loss : 10.1015, l2_reg_loss : 3.8455, train_time : 14sec
[i] iter : 16850, loss : 69.1900, giou_loss : 49.0009, conf_loss : 6.2691, class_loss : 10.0771, l2_reg_loss : 3.8429, train_time : 13sec
[i] iter : 16900, loss : 65.8852, giou_loss : 46.2512, conf_loss : 6.0404, class_loss : 9.7535, l2_reg_loss : 3.8403, train_time : 13sec
[i] iter : 16950, loss : 73.2932, giou_loss : 51.5661, conf_loss : 6.8350, class_loss : 11.0544, l2_reg_loss : 3.8377, train_time : 13sec
[i] iter : 17000, loss : 72.3050, giou_loss : 50.6509, conf_loss : 6.8910, class_loss : 10.9279, l2_reg_loss : 3.8353, train_time : 13sec
[i] iter : 17050, loss : 72.4571, giou_loss : 51.5261, conf_loss : 6.4967, class_loss : 10.6014, l2_reg_loss : 3.8328, train_time : 13sec
[i] iter : 17100, loss : 65.5932, giou_loss : 45.6041, conf_loss : 6.1647, class_loss : 9.9942, l2_reg_loss : 3.8301, train_time : 14sec
